player,position,team,weight,usd,usd_per_troy_oz,headshot
Zaire Barnes,LB,Jets,227,1008392,304.6125024245493,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/du5za5uulzuugke8j3nu"
Garret Wallow,LB,Titans,230,997500,297.3919841009326,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jf7xnestp0wmq0lbezxs"
Dee Winters,LB,49ers,227,993333,300.0635178292617,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vbavmevr3ma9hdjpxzix"
Krys Barnes,LB,Cardinals,235,1125000,328.26822753102465,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xgq5wwfuk5s2frsx0ha0"
Curtis Bolton,LB,Giants,218,1125000,353.8671260082146,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gnxxnyzd95ohfx9hwa3n"
Troy Reeder,LB,Rams,245,1125000,314.869524366493,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/twe7rexbwcsrgeqkyo0u"
Mykal Walker,LB,Commanders,230,1125000,335.40449334691647,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vqtkjvofluphrh6ft0c8"
Oren Burks,LB,Eagles,230,1125000,335.40449334691647,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xlisbfbwvpcjqkjlmtjy"
Ben Niemann,LB,Lions,235,1125000,328.26822753102465,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ypiqrlmnarbk9ddjg0oo"
Jordan Kunaszyk,LB,Vikings,235,1125000,328.26822753102465,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mfeot0uycje7znokf2pd"
Jordan Magee,LB,Commanders,225,1097807,334.57051711356297,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
J.D. Bertrand,LB,Falcons,233,1092506,321.5230402439571,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Tommy Eichenberg,LB,Raiders,239,1089428,312.56822191325796,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Jeremiah Trotter Jr.,LB,Eagles,230,1087117,324.11015697228424,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Edefuan Ulofoshio,LB,Bills,236,1083506,314.8208648689987,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Jaylan Ford,LB,Saints,242,1068569,302.7829352866148,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Darius Muasau,LB,Giants,230,1055228,314.6028557382044,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Cam Gill,LB,Panthers,240,1055000,301.4292604097381,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wxadtc7jcfyso4qdbeni"
Curtis Robinson,LB,49ers,235,1055000,307.8426489290942,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qnimdelngghyldkcqc5n"
Nephi Sewell,LB,Saints,224,927500,283.92922040964663,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qmccgy5kvcviyzxmr0f8"
Chazz Surratt,LB,Jets,225,927500,282.6673127633816,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hdiyz3il6hzbrcmrmt0t"
JoJo Domann,LB,Titans,230,927500,276.52237118156893,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/htqh9jv53g4fxryxbd8a"
J.J. Russell,LB,Buccaneers,227,927500,280.17685185797734,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ogzsthxpcatfqo6hwnjo"
Jamal Hill,LB,Texans,226,1052348,319.2972152836476,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Luke Masterson,LB,Raiders,234,856667,251.03852252028594,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fwfobtgnbj9tdku4vuwd"
Jack Sanborn,LB,Bears,239,855833,245.54738731213934,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p1lf24njnr2iswzmcgio"
Jake Hansen,LB,Texans,239,855833,245.54738731213934,NA
Jake Hummel,LB,Rams,225,855000,260.57202416462667,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/izuenctabrupcilnutno"
Nathaniel Watson,LB,Browns,245,1045681.0000000001,292.6694036525145,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Mohamoud Diabate,LB,Browns,222,906667,280.05222313095015,NA
Ivan Pace Jr.,LB,Vikings,231,905000,268.64625412279236,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mqsbzouggfz1qlpi2fdu"
James Williams,LB,Titans,215,1027373.0000000001,327.66788516779076,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Cam Jones,LB,Chiefs,226,903333,274.0839640250404,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wdmmrres2m4cqw1cqzxw"
Drake Thomas,LB,LV/SEA,230,903333,269.3172863898223,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v9nhmfessr9xbqpwyzyl"
Tatum Bethune,LB,49ers,230,1025452,305.72551867696194,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Isaiah Land,LB,Colts,236,900000,261.5018083721722,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qouum3yddh78mdgzhvgv"
Claudin Cherelus,LB,Panthers,230,900000,268.32359467753315,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rytmqgi3btwwv5qekt8k"
Cameron McGrone,LB,Colts,236,985000,286.19920138509957,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fpc2svw4cnady1cwlxdk"
Milo Eifler,LB,Falcons,225,985000,300.1911623417044,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rfmdcyim9q0prw56mzgw"
Christian Elliss,LB,Patriots,233,985000,289.8841696432768,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/juwzuqw906hhkf4wbt5r"
Nate Landman,LB,Falcons,234,985000,288.64534840548504,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpcdyme49wr6mtk4ftrp"
Jack Gibbens,LB,Titans,242,985000,279.103353416874,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bcejgmyvfqkmlkiux5ji"
Jack Cochrane,LB,Chiefs,230,985000,293.66526750818906,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/efiat1gmwjnan5ahnqtn"
Buddy Johnson,LB,Cowboys,240,972500,277.85777796063536,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ndimrszmumelgd829tu1"
Curtis Jacobs,LB,NE/KC,238,960000,276.59126846311545,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Maema Njongmeta,LB,Bengals,240,948333,270.95290503521153,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Ralen Goforth,LB,Packers,237,946667,273.9006622250218,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Jimmy Ciarlo,LB,Jets,225,946667,288.50869754368966,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Omar Speights,LB,Rams,235,946333,276.13427250143747,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Eli Neal,LB,Rams,226,946333,287.1307700789283,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Chance Campbell,LB,Titans,232,832500,246.05967572260857,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kgrcvyoj0medjywaud0o"
Ben VanSumeren,LB,Eagles,235,832500,242.91848837295822,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uf90uiqoapeb0jrzumui"
Trevor Nowaske,LB,ARI/DET,237,832500,240.8685433233974,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jdfmylgs6jdi8ucgwain"
Otis Reese,LB,Titans,225,832500,253.7148656339786,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fz00m1hztgnq076ngjvc"
Joe Andreessen,LB,Bills,232,944167,279.06477579337917,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Deion Jennings,LB,Ravens,230,944000,281.4416370839904,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Bo Bauer,LB,Commanders,235,943333,275.25889056135475,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Jamie Sheriff,LB,Panthers,254,943333,254.66865859022977,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Segun Olubi,LB,Colts,225,915000,278.8577802463549,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ow16svwnbsylrg17myne"
Kanai Mauga,LB,Raiders,245,915000,256.093879818081,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tc1qw2c1jhvezwnuriyu"
Anfernee Orji,LB,Saints,230,877500,261.6155048105948,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q2upirpyzbbtq8ny00if"
Dyontae Johnson,LB,Giants,230,795000,237.01917529848762,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aqf9boenxakrjqggx8d6"
Zeke Turner,LB,Texans,214,383400,122.85208320796589,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/orjtjjkgvpqexoxbnhme"
Nick Vigil,LB,Cowboys,239,383400,110.00144688914101,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bbtmavgq9w6ypqohlu4h"
Darius Harris,LB,Cowboys,238,383400,110.46363784245673,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bqxkaiq5wnqmk4pc343o"
Khaleke Hudson,LB,Saints,220,302400,94.25476089399892,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ct19nsdkpo0yo8bucopk"
Markus Bailey,LB,Cardinals,240,302400,86.4001974861657,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/etenzo5wtbuoiz2z5tbb"
Shaquille Quarterman,LB,Chargers,241,302400,86.04169044265463,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sdrnvpifhpc8kbjdcoc5"
Genard Avery,LB,Colts,255,302400,81.31783292815594,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/auijlrvvszglu6wo7xlv"
Sam Eguavoen,LB,Jets,227,302400,91.34822641709148,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qvwzilzdorawnld7aous"
Ty Summers,LB,Giants,235,302400,88.23849956033942,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u9e63iekgcgmvkcvgh4h"
Marshon Lattimore,CB,Saints,193,19400000,6892.687849459718,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h6xrdlwb7q66sf03pqbn"
Jalen Ramsey,CB,MIA/LAR,209,20000000,6561.874192007723,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qqpx4sxtl2oj8e8jaig7"
Jaire Alexander,CB,Packers,192,21000000,7500.017142896328,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/izwlytzwiity0r8hox8p"
Marlon Humphrey,CB,Ravens,197,19500000,6787.542708001896,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z76v2oy3pduhaugfzs3t"
Denzel Ward,CB,Browns,191,20100000,7216.172066284094,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q11ookw8xgknkqqopvtd"
Trevon Diggs,CB,Cowboys,207,19400000,6426.515724375487,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a473plmxgavkmt23up8w"
A.J. Terrell,CB,Falcons,190,20250000,7308.287381348601,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mijlbfupcqxu8g7mmm4i"
Tyson Campbell,CB,Jaguars,185,19125000,7088.819291818613,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kzon4x52tdqpss7ch3ug"
L'Jarius Sneed,CB,Titans,193,19100000,6786.099893024774,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uq5qstdlfazpw0dmu6ee"
Jaylon Johnson,CB,Bears,195,19000000,6681.333952939145,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ouyqfh584alvv72ss9om"
Carlton Davis,CB,TB/DET,203,14833333,5010.567286645001,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gct2ozuxdinju6w0i8dj"
Charvarius Ward,CB,49ers,198,13500000,4675.3353618055025,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jlccuozxaeffcupnvd7q"
Darius Slay,CB,Eagles,192,13000000,4642.867755126298,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ywdvgcxwf6nnfo9r77oz"
Jamel Dean,CB,Buccaneers,208,13000000,4285.724081655044,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s0k1zs9nyl2cqsjwf5cs"
James Bradberry,CB,Eagles,211,12666667,4116.461785494237,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aicnvekzwdh4mw66wh8g"
D.J. Reed,CB,Jets,188,11000000,4012.1672253791903,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rdl6g2afnvt4zbaqprs9"
Chidobe Awuzie,CB,Titans,202,12000000,4073.5595231572697,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ylebe5np4pouhcwq8kcc"
Jonathan Jones,CB,Patriots,181,9500000,3599.0611072462248,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jn9mpyhj4gbzwyuio1kf"
Derek Stingley Jr.,CB,Texans,188,8664379,3160.267041096702,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l06vle5t1v3lpnfni8z9"
Ahmad Gardner,CB,Jets,193,8362700,2971.21034426169,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nqas3icjxcvns2m6cnns"
Taron Johnson,CB,Bills,185,10250000,3799.236483196904,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kowgpthenolgwlcwdvz4"
Kenny Moore,CB,Colts,179,10000000,3830.8148215911006,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ji3hdoi86xonnhxlr6gl"
Byron Murphy,CB,Vikings,184,8750000,3260.877018650577,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/secfzfwznyhcgiow4rvq"
Devon Witherspoon,CB,Seahawks,181,7965288,3017.637710401586,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vm13kgvkrqzjyf08s2n0"
Rasul Douglas,CB,BUF/GB,209,7000000,2296.6559672027033,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ckyphq6brbau8lhgbt6j"
Sean Murphy-Bunting,CB,Cardinals,181,8500000,3220.212569641359,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ddyearvwzjb4jmunqlei"
Mike Hilton,CB,Bengals,184,6000000,2236.02995564611,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uippdcskzxubvfqoqxlo"
Darious Williams,CB,Rams,184,7500000,2795.0374445576376,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dewntuji0qaai8mlayq4"
Kendall Fuller,CB,Dolphins,187,7500000,2750.1972716502955,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pdznqfqyrrwcjdrjb3s5"
Jaycee Horn,CB,Panthers,205,5278037,1765.479826323227,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/he4jyriixknmswats7qe"
Patrick Surtain II,CB,Broncos,202,5240701,1779.0256222141522,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/c2aej9togglsytzzagno"
Stephon Gilmore,CB,Vikings,190,7000000,2526.3215639229734,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y7ictls37vjfzy3vbsvj"
Keisean Nixon,CB,Packers,193,6000000,2131.759128698882,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zsxo7tlynx1uzjvp0vpf"
Donte Jackson,CB,Steelers,175,6000000,2351.025781936481,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5yk4vm8o1oct6webfp7"
Jeff Okudah,CB,Texans,200,4750000,1628.5751510289167,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y2xrximb2dlexwgyrjxh"
Amik Robertson,CB,Lions,183,4625000,1733.0250384834603,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s1s05itajekmsto2zash"
Shaquill Griffin,CB,Vikings,194,4550000,1608.2510986829238,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/krm1uojyqdvaenfwgcni"
Greg Newsome II,CB,Browns,190,3187189,1150.2663284282996,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vnzji51ny0rycaa1aqii"
Emmanuel Forbes,CB,Commanders,166,3851892,1591.1466317430757,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gnewe67hky5zhdhrb8cr"
Trent McDuffie,CB,Chiefs,193,3498121,1242.8585625072103,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mv3pihzkmykdkxx2o0dm"
Christian Gonzalez,CB,Patriots,197,3775717,1314.2482251707077,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lfwn1eailvfq2yx1qtqi"
Tre'Davious White,CB,Rams,192,4250000,1517.860612252828,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ajdgga3yhtnjxkfntcbq"
Dane Jackson,CB,Panthers,190,4250000,1533.8380923818054,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lys47la5i4ay7g1gr07g"
Ronald Darby,CB,Jaguars,193,4250000,1509.9960494950412,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dn0kn2aw6crrzvsjiuvl"
Kaiir Elam,CB,Bills,192,3422703,1222.3967226210805,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pngjvhw3ffskszmppmi8"
Eric Stokes,CB,Packers,185,2981379,1105.0696455645952,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vdw6tmpv3eleigwreo3g"
Mike Hughes,CB,Falcons,189,3500000,1269.8441723422352,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wsofyxh7irgdfy7wwhv5"
Deonte Banks,CB,Giants,197,3394851,1181.6767256309204,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rhprfoi73wl7j7nya1ug"
Quinyon Mitchell,CB,Eagles,196,3704524,1296.0463443158426,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Terrion Arnold,CB,Lions,196,3585928,1254.5549375249884,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Nate Wiggins,CB,Ravens,185,3204956,1187.9400743649576,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Michael Davis,CB,Commanders,195,3200000,1125.277297337119,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xhomoqg5qsjbpacywfno"
Kristian Fulton,CB,Chargers,200,3125000,1071.431020413761,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pcucmujvuzuhnyqucply"
Isaac Yiadom,CB,49ers,190,3000000,1082.7092416812743,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kxe4pgiizgonwesgtcy2"
Nick McCloud,CB,Giants,192,2985000,1066.0738653116923,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pk0edmqqhgs2sowt4ink"
Emmanuel Moseley,CB,Lions,184,2875000,1071.431020413761,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a3g1pxm6o6jgfb195kwx"
Tremon Smith,CB,Broncos,190,2500000,902.2577014010619,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/txh6mh0kq1xrkdh8ig4r"
Jourdan Lewis,CB,Cowboys,188,2827500,1031.3093481599692,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/acau2wb5ijbtvy5kntng"
Roger McCreary,CB,Titans,191,2291404,822.6450516105293,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rl8mkd5usm1hz2bxz7wz"
Joey Porter Jr.,CB,Steelers,193,2404587,854.3333813334431,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rrikslx4sadmozltcuqw"
Kyler Gordon,CB,Bears,198,2170733,751.7707226620847,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wl8zd7rxgqey3pkcn3dk"
Andrew Booth Jr.,CB,DAL/MIN,196,2076457,726.4589199527501,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bqepiuxykx1nit18xnsv"
Asante Samuel Jr.,CB,Chargers,184,1805737,672.94700400309,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hrnnoumk2vtrx9yhqs6n"
Isaiah Oliver,CB,Jets,195,2500000,879.1228885446244,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aiqmpwmscdx5lyvyi5qp"
Julius Brents,CB,Colts,198,2049234.0000000002,709.6930507269732,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wvbql4repjwqtm3cj96w"
Cooper DeJean,CB,Eagles,207,2320906,768.8319022575986,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Kool-Aid McKinstry,CB,Saints,195,2289277,805.0223235675088,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Kamari Lassiter,CB,Texans,180,2253698,858.5535814558053,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Max Melton,CB,Cardinals,190,2222077,801.954434542467,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Alontae Taylor,CB,Saints,199,1801174,620.650033129724,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pnx5hwmmobgggp0xqewv"
Marco Wilson,CB,Patriots,191,2200000,789.8297783992541,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wl13fdzm2vztlnxnsiz8"
Corey Ballentine,CB,Packers,204,2100000,705.8839663902426,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i82rhwwnlinkmjzypuae"
Arthur Maulet,CB,Ravens,190,2000000,721.8061611208495,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yes3epodpjvubtvfoy7e"
Avonte Maddox,CB,Eagles,180,2000000,761.9065034053413,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fwzfhbgtcauaags08zlf"
Cam Smith,CB,Dolphins,180,1757108,669.3760061927761,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tg393eoyith3ipd5dea3"
Siran Neal,CB,Dolphins,205,1950000,652.2662992567678,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/muhthfs6owkkpsyop1e6"
Mike Sainristil,CB,Commanders,182,1925584,725.4964149494195,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Tyrique Stevenson,CB,Bears,198,1612376,558.3998910612229,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j4b068xzjx7cxa00cwbn"
Cam Taylor-Britt,CB,Bengals,196,1488183,520.6483037558896,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ysaiijfhzalqruk36u9r"
Benjamin St-Juste,CB,Commanders,205,1275190,426.54536520473727,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vdgtpnhmwjqdlegth3l9"
Paulson Adebo,CB,Saints,190,1261250,455.18901035683575,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/goeor3guwv2wismzidtg"
Myles Bryant,CB,Texans,185,1750000,648.6501312775201,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bzbwwwemnsuw2pveglco"
D.J. Turner,CB,Bengals,178,1540010,593.2636353249064,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hslzr07pijr34cxinomu"
Kris Boyd,CB,Texans,195,1700000,597.8035642103446,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m4mypipricmwh7lfemgo"
Martin Emerson,CB,Browns,203,1367823,462.03838191461256,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/va7yfx0xoniri3fuxr0u"
Elijah Molden,CB,TEN/LAC,190,1196463,431.8071824765675,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/k4o3yaw92gr8mx4e0cvd"
Ifeatu Melifonwu,CB,Lions,213,1172558,377.4843235858986,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ipyk1pgt8npeldw7rtyy"
Ambry Thomas,CB,49ers,183,1172058,439.17964552537245,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/earonnpoimllgzyxupfb"
Brandon Stephens,CB,Ravens,206,1170433,389.60410827679675,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eqf4dolbtr4q6janbxjf"
Ennis Rakestraw,CB,Lions,188,1621187,591.3157588737103,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Cordale Flott,CB,Giants,178,1310461,504.8336418669438,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i3u7xars1k1hfmmibsfz"
Garrett Williams,CB,Cardinals,192,1408733,503.1200785601796,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uxfe2fu0xlgm9qdysh2u"
Renardo Green,CB,49ers,186,1597469,588.9300097202066,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Marcus Jones,CB,Patriots,177,1294238,501.4008555021976,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t5dp8kwkx5dbt9nnnmig"
Cameron Lewis,CB,Bills,185,1550000,574.5186877029464,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cv2vtd0bajxfuet07bl7"
Riley Moss,CB,Broncos,193,1361873,483.86419997975537,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s7u0h1cu3skpfd2bygal"
Mekhi Blackmon,CB,Vikings,178,1326021,510.8278770768811,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z8lessupqb4uhqvcowle"
Tavierre Thomas,CB,Buccaneers,202,1500000,509.1949403946587,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vgqvuxixybewnv9lymbr"
Andru Phillips,CB,Giants,187,1498986,549.667627658932,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Fabian Moreau,CB,Vikings,206,1460000,485.9927890653487,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/povtlm4p4oeopaatdxxn"
Tre Brown,CB,Seahawks,186,1030165.9999999999,379.785568542129,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dpemqrrweakt8dci3qfb"
Elijah Jones,CB,Cardinals,184,1421380,529.7080430593779,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Khalil Dorsey,CB,Lions,170,1400000,564.707173112194,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dd7a4vk8eedk1knufreg"
Jarrian Jones,CB,Jaguars,191,1399078,502.287939410578,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7axuyrdekuaf7oyqnz3"
Troy Hill,CB,Panthers,182,1377500,518.996476701523,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fa4ba7c9ku1narcpyh10"
Antonio Hamilton,CB,Falcons,185,1377500,510.58031761987655,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vr67l0o3rl37elhaulrf"
